Time,Actual
2008-06-07 02:00:00,2.52999141137434
2008-06-07 03:00:00,2.558098336441937
2008-06-07 04:00:00,2.559692700521358
2008-06-07 05:00:00,2.6234994321371476
2008-06-07 06:00:00,2.6708668817549093
2008-06-07 07:00:00,2.692260187580501
2008-06-07 08:00:00,2.7430625265922015
2008-06-07 09:00:00,2.7161640916325895
2008-06-07 10:00:00,2.7469812048893787
2008-06-07 11:00:00,2.7293449580239146
2008-06-07 12:00:00,2.810262124517753
2008-06-07 13:00:00,2.7329798984073848
2008-06-07 14:00:00,2.669344531295336
2008-06-07 15:00:00,2.6457101324893135
2008-06-07 16:00:00,2.5936529539544124
2008-06-07 17:00:00,2.5750088694723643
2008-06-07 18:00:00,2.4984505976266544
2008-06-07 19:00:00,2.4891147730537933
2008-06-07 20:00:00,2.4864494879583825
2008-06-07 21:00:00,2.460123128711237
2008-06-07 22:00:00,2.4407312248122137
2008-06-07 23:00:00,2.4525945586816933
2008-06-08 00:00:00,2.4475531050922763
2008-06-08 01:00:00,2.49715302151687
2008-06-08 02:00:00,2.4947518336865584
2008-06-08 03:00:00,2.54781096868131
2008-06-08 04:00:00,2.5616884191704674
2008-06-08 05:00:00,2.566615185675964
2008-06-08 06:00:00,2.6040395542451757
2008-06-08 07:00:00,2.6460217465358182
2008-06-08 08:00:00,2.685307193139484
2008-06-08 09:00:00,2.6881838283005375
2008-06-08 10:00:00,2.735585002991217
2008-06-08 11:00:00,2.7339988192071116
2008-06-08 12:00:00,2.7985695950444334
2008-06-08 13:00:00,2.638574010200275
2008-06-08 14:00:00,2.688899699868599
2008-06-08 15:00:00,2.6952096791530358
2008-06-08 16:00:00,2.5796763859590914
2008-06-08 17:00:00,2.5386291953955835
2008-06-08 18:00:00,2.5423705220750743
2008-06-08 19:00:00,2.475273804406748
2008-06-08 20:00:00,2.476970188150825
2008-06-08 21:00:00,2.540332898416931
2008-06-08 22:00:00,2.550765090389627
2008-06-08 23:00:00,2.5382428548470606
2008-06-09 00:00:00,2.569588815823017
2008-06-09 01:00:00,2.5358171321032112
2008-06-09 02:00:00,2.599302449109132
2008-06-09 03:00:00,2.6606971636325434
2008-06-09 04:00:00,2.561774221554872
2008-06-09 05:00:00,2.665317334514418
2008-06-09 06:00:00,2.7116070158207743
2008-06-09 07:00:00,2.7606619613901344
2008-06-09 08:00:00,2.756622171698881
2008-06-09 09:00:00,2.7886016658308064
2008-06-09 10:00:00,2.7370298406113793
2008-06-09 11:00:00,2.784256107763737
2008-06-09 12:00:00,2.687846382930525
2008-06-09 13:00:00,2.593889734920208
2008-06-09 14:00:00,2.6032792918002263
2008-06-09 15:00:00,2.418875497648559
2008-06-09 16:00:00,2.4676282436404877
2008-06-09 17:00:00,2.5627295833896837
2008-06-09 18:00:00,2.4903531192880872
2008-06-09 19:00:00,2.465568269092201
2008-06-09 20:00:00,2.5021139537633568
2008-06-09 21:00:00,2.5664426923290717
2008-06-09 22:00:00,2.5361166500631303
2008-06-09 23:00:00,2.5483504759791376
2008-06-10 00:00:00,2.4291455085771343
2008-06-10 01:00:00,2.4364873284122086
2008-06-10 02:00:00,2.598365279599741
2008-06-10 03:00:00,2.6023027027282835
2008-06-10 04:00:00,2.696300654555891
2008-06-10 05:00:00,2.631504744338402
2008-06-10 06:00:00,2.809083473443642
2008-06-10 07:00:00,2.845596547061223
2008-06-10 08:00:00,2.7280396191076766
2008-06-10 09:00:00,2.7933565791405517
